1113,3363,{7548}
1114,3372,{7864}
1115,3583,"{15059, 15087, 15047}"
1116,3560,{8818}
1117,3646,{1296}
1118,3418,{5139}
1119,3561,"{12333, 12335}"
1120,4132,{3109}
1121,3112,"{13734, 11262, 11290}"
1122,3675,{13802}
1123,4163,{4847}
1124,3877,{2125}
1125,3333,{10116}
1126,4352,{17677}
1127,4121,{16712}
1128,4509,{17027}
1129,3201,{3998}
1130,3686,"{5110, 5075, 5060}"
1131,4329,{3528}
1132,4345,{3356}
1133,3325,"{2407, 17865, 2382, 17881}"
1134,3620,{14495}
1135,4153,"{122, 70, 9896}"
1136,3329,{602}
1137,3874,{12424}
1138,3759,"{13261, 13271, 13264}"
1139,3745,{17864}
1140,4335,"{12535, 15751, 10796, 2719, 15789, 15769}"
1141,4224,{10736}
1142,4041,{7358}
1143,3946,"{11909, 11891, 6762}"
1144,4297,"{4068, 12866}"
1145,3652,{2519}
1146,3228,{17169}
1147,3315,{13905}
1148,3420,{6701}
1149,3391,{8819}
1150,4403,{17874}
1151,4063,{7848}
1152,3172,"{4827, 6360}"
1153,3756,{2562}
1154,3454,{3761}
1155,3704,{11873}
1156,3283,"{17603, 17549, 17577, 17606}"
1157,3426,{4171}
1158,3785,{18217}
1159,3600,{5117}
1160,3096,{4614}
1161,3811,"{4700, 16812}"
1162,3673,"{6438, 6467, 6404}"
1163,3251,"{3887, 3868}"
1164,3823,{5515}
1165,4503,{1180}
1166,3653,{16562}
1167,3685,{8123}
1168,4259,{4195}
1169,3161,{401}
1170,4422,{4218}
1171,3265,{8921}
1172,3130,{11082}
1173,3341,{16351}
1174,3288,"{10161, 10165}"
1175,3259,"{7362, 1176, 7236}"
1176,3926,{17876}
1177,3590,{15049}
1178,3253,{15586}
1179,3357,{3345}
1180,4033,"{10383, 10375}"
1181,3301,{16460}
1182,3177,{16810}
1183,3239,{6015}
1184,3128,{14958}
1185,3906,{15060}
1186,4455,{16691}
1187,4315,"{15506, 15473}"
1188,3280,{16503}
1189,3399,{5071}
1190,4316,{15113}
1191,4180,{12093}
1192,3242,{8192}
1193,3436,{12740}
1194,4288,{16980}
1195,3842,{3536}
1196,3105,"{5005, 5004, 14917}"
1197,4420,"{6342, 17238, 17282}"
1198,3778,{15590}
1199,3838,{988}
1200,3324,"{10735, 164, 134}"
1201,3370,"{1306, 3402, 3404, 3384}"
1202,4497,{13267}
1203,3817,"{7621, 7619}"
1204,3444,{5648}
1205,3300,{505}
1206,4066,{16859}
1207,3886,{9574}
1208,3804,{18027}
1209,3638,"{12382, 4054, 4053, 12560}"
1210,3994,"{3723, 3789}"
1211,3647,{9091}
1212,3421,"{2172, 2201}"
1213,3905,{15081}
1214,3854,{14145}
1215,3322,{9883}
1216,3526,{15165}
1217,3746,{168}
1218,3830,{10801}
1219,3726,"{17734, 17722}"
1220,3374,{13751}
1221,4496,{3791}
1222,4411,{5165}
1223,4237,"{3680, 3684, 3705}"
1224,3701,{13794}
1225,4317,"{3804, 9784, 3806}"
1226,3741,{13877}
1227,4311,"{11766, 11761, 11786, 11765, 11758, 11773}"
1228,4282,"{101, 989}"
1229,4162,{5603}
1230,3958,"{14774, 14744, 14731, 14754}"
1231,4440,"{16346, 16357, 15502}"
1232,4429,"{17651, 17709}"
1233,4355,{7633}
1234,3868,"{671, 612, 666}"
1235,4291,{17955}
1236,4032,"{8849, 8839, 8843, 8841}"
1237,3160,"{11603, 16464, 16506, 16449}"
1238,4236,{8082}
1239,3309,{8834}
1240,4252,{4821}
1241,4388,{11071}
1242,4319,{1126}
1243,3133,{2802}
1244,3871,{7360}
1245,4385,{14974}
1246,3326,{8837}
1247,4412,"{15832, 15828}"
1248,3138,{9185}
1249,3813,"{11067, 11051}"
1250,4001,{11158}
1251,4380,"{6440, 6429}"
1252,3662,"{9786, 9796, 9785}"
1253,3327,{17453}
1254,4240,{3700}
1255,3627,"{975, 951}"
1256,4231,{9675}
1257,3999,"{15621, 15664, 15609}"
1258,3446,{17732}
1259,3375,{5962}
1260,4304,"{10561, 10569}"
1261,4232,"{5073, 5095}"
1262,3416,"{16920, 16912}"
1263,3379,"{1293, 2729}"
1264,4269,{9023}
1265,4221,{7966}
1266,3799,{1412}
1267,4016,{10769}
1268,4513,{17427}
1269,3609,"{12127, 12119}"
1270,3094,{15064}
1271,3455,"{12383, 11128}"
1272,3866,{5076}
1273,4194,{11086}
1274,4182,"{6294, 4855, 6271}"
1275,4125,"{14370, 14358, 14376}"
1276,3275,"{18352, 18338}"
1277,3205,"{14076, 14071}"
1278,4014,{12298}
1279,3781,"{16825, 16802}"
1280,4154,{4151}
1281,4139,"{16873, 16896, 16913}"
1282,4241,{12363}
1283,4196,"{16114, 16072, 16066}"
1284,3824,{8993}
1285,4321,"{3591, 3636}"
1286,3681,{16447}
1287,3209,{8020}
1288,3970,{17782}
1289,4441,{4129}
1290,3875,{13143}
1291,3960,{5142}
1292,3208,{10200}
1293,3378,"{7549, 10968}"
1294,4043,{11442}
1295,3479,"{17043, 14728}"
1296,3319,{13205}
1297,3134,{4275}
1298,3810,{390}
1299,3802,{13911}
1300,3196,{8880}
1301,3805,{2438}
1302,3495,"{15264, 15251, 15247, 15274}"
1303,4337,{8442}
1304,3184,{15272}
1305,3985,{15804}
1306,3788,"{891, 829}"
1307,3166,{4293}
1308,3942,{4323}
1309,3477,"{11855, 11854}"
1310,4407,"{14153, 14156}"
1311,4123,{3662}
1312,3753,{12939}
1313,3232,{5977}
1314,4424,{14143}
1315,3959,{13404}
1316,3155,{8492}
1317,3927,"{2411, 1682, 1737}"
1318,4351,{11280}
1319,3621,{7745}
1320,3731,{16699}
1321,4133,{5883}
1322,3400,{12657}
1323,3964,{318}
1324,3467,{11695}
1325,4346,{8742}
1326,3770,{13452}
1327,4358,{12106}
1328,3588,{6640}
1329,3244,"{13431, 13417}"
1330,3883,"{13213, 13202}"
1331,4373,{2532}
1332,3427,{4327}
1333,3381,{8143}
1334,4406,"{17328, 15649}"
1335,4214,{1311}
1336,3661,{900}
1337,3991,{5951}
1338,3963,{10871}
1339,3847,"{15244, 15271}"
1340,3898,{1323}
1341,3149,{18589}
1342,4038,{7672}
1343,3747,{12179}
1344,3894,{2391}
1345,4146,"{1459, 1492}"
1346,3199,{13809}
1347,4465,{9736}
1348,3676,{16934}
1349,4474,{155}
1350,3936,{10901}
1351,3579,{5037}
1352,3739,"{16207, 16173}"
1353,3708,{7217}
1354,3953,{7906}
1355,3665,{4850}
1356,4157,{8264}
1357,3635,{13319}
1358,4275,{305}
1359,3782,{7198}
1360,3573,"{2745, 2707}"
1361,3473,{3577}
1362,4299,"{13170, 13169, 13211}"
1363,3316,{3633}
1364,4110,{10865}
1365,3522,{6230}
1366,4480,{10217}
1367,3396,{1210}
1368,4435,{8343}
1369,3655,{7567}
1370,3777,{17833}
1371,3428,"{755, 720, 712}"
1372,3183,"{6444, 5058}"
1373,3722,{4595}
1374,3478,"{13793, 13826}"
1375,3240,{6871}
1376,3841,{4113}
1377,3277,{16163}
1378,3545,{15866}
1379,4453,"{16322, 16338}"
1380,3349,{4817}
1381,3669,"{9630, 4656, 4714}"
1382,4439,{6232}
1383,3997,{9255}
1384,3254,{5067}
1385,4328,{15585}
1386,4270,{12082}
1387,3397,{5131}
1388,3851,{2859}
1389,4164,{1647}
1390,4322,"{17718, 17749, 8205}"
1391,3383,{14041}
1392,4170,{1186}
1393,4505,{1665}
1394,3376,{4834}
1395,4414,{17250}
1396,3475,{13444}
1397,3125,{9118}
1398,3983,{3424}
1399,3186,{16944}
1400,3761,{6638}
1401,4492,"{14453, 14399}"
1402,4350,"{7995, 7647}"
1403,3672,{3091}
1404,4359,{13957}
1405,3845,{3801}
1406,3145,{8761}
1407,3304,"{4445, 142}"
1408,3538,"{11772, 11781, 11768}"
1409,3368,{11664}
1410,3740,{18651}
1411,4068,{3665}
1412,3158,{11948}
1413,3222,"{13256, 13274}"
1414,4239,"{17479, 4472}"
1415,4245,{16056}
1416,3266,{11557}
1417,4124,{4410}
1418,3910,{17596}
1419,3513,"{4669, 493, 4678, 9644}"
1420,4034,{3819}
1421,3117,{10207}
1422,4076,{3622}
1423,3582,"{11138, 12366}"
1424,3916,{10053}
1425,4188,"{4338, 4304, 4337}"
1426,3763,{18637}
1427,3424,{6152}
1428,3215,"{17287, 17278}"
1429,3102,{4032}
1430,4466,{315}
1431,4274,{11478}
1432,3742,"{4164, 4169}"
1433,4271,{12709}
1434,3528,{10834}
1435,3156,{17728}
1436,3634,{2384}
1437,4093,{738}
1438,3618,{3605}
1439,3658,"{6034, 18182, 15833, 14484, 15256}"
1440,3122,{17994}
1441,3667,{17720}
1442,3962,"{7743, 7734}"
1443,3930,{13125}
1444,4261,{3107}
1445,3506,{4457}
1446,3202,{2465}
1447,3775,{7535}
1448,3445,{165}
1449,3519,{14555}
1450,3272,"{17912, 17904, 17921}"
1451,3176,{15580}
1452,3825,"{13482, 13474}"
1453,3227,{16148}
1454,3575,{15126}
1455,4301,{3336}
1456,4394,{14187}
1457,3548,{6275}
1458,3711,{13922}
1459,4479,{6138}
1460,3713,{15803}
1461,4302,"{2195, 2227}"
1462,3917,{7190}
1463,3317,{15361}
1464,3335,{13159}
1465,3126,{14900}
1466,3353,{7622}
1467,3539,{14168}
1468,3570,{14044}
1469,3535,"{17200, 7095}"
1470,4268,"{17590, 17625}"
1471,3648,{8973}
1472,3129,{3168}
1473,4294,{2879}
1474,4501,"{8934, 8930}"
1475,4004,{4523}
1476,4013,"{5115, 5121}"
1477,4098,{16444}
1478,3834,{1390}
1479,3569,{2584}
1480,3736,{5989}
1481,3110,"{13933, 13929}"
1482,3414,{13155}
1483,3532,"{11040, 11046}"
1484,3938,{14291}
1485,3720,{12541}
1486,4022,{7416}
1487,3188,"{898, 904}"
1488,3092,{5654}
1489,3843,{12090}
1490,3279,{6238}
1491,4156,{15269}
1492,3895,{3709}
1493,3974,{2916}
1494,3734,{9744}
1495,3536,{9996}
1496,3273,{17721}
1497,4488,{13529}
1498,4285,"{6053, 6057, 6090}"
1499,3881,"{17939, 17926}"
1500,4485,"{8823, 8320, 8949, 2191, 9031}"
1501,3192,{557}
1502,4094,{8191}
1503,4392,"{3572, 9801, 1183}"
1504,3891,{4089}
1505,3337,"{2715, 4407, 14597, 2732, 9874}"
1506,4262,{5435}
1507,4475,{13887}
1508,3533,{7162}
1509,3839,{15635}
1510,3494,{18207}
1511,3238,"{2460, 2456, 7973}"
1512,4204,{6888}
1513,3268,{5638}
1514,3808,{4310}
1515,4092,{4805}
1516,3574,{14532}
1517,3530,{15284}
1518,4151,{16945}
1519,3241,{15497}
1520,3783,"{968, 913}"
1521,3714,{8531}
1522,3385,"{15197, 14246}"
1523,4050,{15819}
1524,3451,{8614}
1525,3472,{11902}
1526,3622,{16051}
1527,4464,"{15774, 15753, 15764}"
1528,3203,"{4779, 4867}"
1529,3302,{11774}
1530,4057,{17918}
1531,3344,"{12359, 1006}"
1532,3668,{13280}
1533,3408,"{7284, 7281}"
1534,4087,{17451}
1535,3236,{18120}
1536,3625,{11292}
1537,4366,{16987}
1538,4281,{13058}
1539,3153,"{11713, 11744}"
1540,3439,"{6651, 6703, 6673, 6660, 6738, 6710}"
1541,4427,{16050}
1542,3791,{7807}
1543,3336,"{1113, 1105}"
1544,3476,{2370}
1545,3292,{14050}
1546,3197,{2798}
1547,4431,{6496}
1548,3340,{12189}
1549,3683,{109}
1550,3556,{10308}
1551,3358,{14379}
1552,3758,{10520}
1553,4074,{1576}
1554,3174,{10691}
1555,3608,{8474}
1556,3614,{10653}
1557,4201,{3484}
1558,3939,"{18574, 13445}"
1559,3619,{6988}
1560,3413,"{12843, 12849}"
1561,4473,{3775}
1562,3694,{17965}
1563,3111,{2424}
1564,4376,"{16466, 8037}"
1565,3710,{11967}
1566,4425,{6287}
1567,3162,{7084}
1568,3267,{2401}
1569,4272,{14540}
1570,3605,{6394}
1571,3395,{17158}
1572,4273,{2478}
1573,3339,{16077}
1574,3922,{3860}
1575,3310,{2888}
1576,3180,{1656}
1577,3944,{8324}
1578,4097,{1146}
1579,4051,{15737}
1580,3624,"{1521, 7648}"
1581,4336,"{8286, 8282, 8297}"
1582,3640,{17411}
1583,3525,{6891}
1584,3689,"{6854, 12373}"
1585,4372,{10652}
1586,3224,{14227}
1587,4452,{7607}
1588,3941,{3784}
1589,4042,{3757}
1590,4187,{10112}
1591,4113,"{16479, 16472}"
1592,3276,{16081}
1593,4306,{13304}
1594,4327,{17533}
1595,3474,{2775}
1596,3124,{16968}
1597,3798,{7810}
1598,4419,{12813}
1599,4454,{8648}
1600,3190,{3737}
1601,4095,{11446}
1602,3909,"{17967, 17903}"
1603,3157,"{735, 785}"
1604,3564,"{7474, 7460}"
1605,3211,{6258}
1606,3984,{11296}
1607,3956,{18086}
1608,4215,{4282}
1609,3287,{13465}
1610,4045,{13733}
1611,3718,{11720}
1612,3571,{6915}
1613,3136,{2708}
1614,3503,{10009}
1615,3219,{1152}
1616,4152,"{8536, 8538}"
1617,3384,{13263}
1618,3321,"{2908, 2889}"
1619,3680,"{3988, 3992}"
1620,4127,{8569}
1621,4444,{2462}
1622,4096,{11058}
1623,4019,{10046}
1624,3090,{8847}
1625,3517,"{4211, 4196}"
1626,3940,{4225}
1627,3649,{286}
1628,3688,"{9797, 9800}"
1629,3990,"{9262, 8272}"
1630,3356,"{1147, 1164, 1174}"
1631,4002,"{2724, 2733, 2749}"
1632,3440,{12775}
1633,4199,{6571}
1634,3764,{82}
1635,4036,{1074}
1636,4011,{9124}
1637,3879,{4547}
1638,4090,{8718}
1639,4118,"{16649, 9167, 9169, 16652, 16629}"
1640,3350,{2956}
1641,4006,{12500}
1642,3632,"{1662, 1660}"
1643,4070,{398}
1644,3409,{2300}
1645,3430,{16809}
1646,3682,{16367}
1647,4417,{10547}
1648,4169,{8045}
1649,4257,{11790}
1650,3928,{3525}
1651,4065,{11085}
1652,3733,"{6510, 6586, 6597}"
1653,3524,{2855}
1654,3780,"{13655, 13622}"
1655,3558,{5469}
1656,4220,"{8322, 8318}"
1657,4357,{8480}
1658,3137,{6434}
1659,3861,{17847}
1660,3954,{572}
1661,3270,{13031}
1662,3492,"{17552, 17576}"
1663,4506,{2423}
1664,3461,"{3570, 3556}"
1665,4111,"{8306, 8312}"
1666,4295,{7936}
1667,4071,{4623}
1668,3485,{15870}
1669,3147,{3190}
1670,4049,{14040}
1671,4363,{1206}
1672,4360,{4198}
1673,3977,"{11147, 12378, 12388, 12368}"
1674,3889,{9401}
1675,3555,{8323}
1676,3086,"{11375, 11365}"
1677,4243,{16828}
1678,4333,{12589}
1679,3870,"{7641, 7631}"
1680,4332,{7149}
1681,3320,"{1696, 1715}"
1682,4342,{15971}
1683,3961,{2113}
1684,3762,"{15681, 15682}"
1685,3131,{9752}
1686,4112,{4184}
1687,4122,{4786}
1688,3382,{12787}
1689,4341,{11100}
1690,3417,{12662}
1691,3269,{11038}
1692,3657,"{13946, 13961, 13947}"
1693,3343,{14237}
1694,4192,{12451}
1695,3878,{2470}
1696,4397,{13327}
1697,4278,{12827}
1698,3289,{17128}
1699,3776,{10872}
1700,4318,{9854}
1701,4508,{16515}
1702,3498,{15348}
1703,4487,{9868}
1704,4468,{17733}
1705,3170,{15338}
1706,4433,{5444}
1707,3221,{17517}
1708,4254,{4495}
1709,3888,{7557}
1710,3552,{16040}
1711,4120,{17277}
1712,3330,{4418}
1713,4258,"{1990, 1974}"
1714,3853,{6556}
1715,3518,{15057}
1716,4461,{13174}
1717,4253,{2023}
1718,4472,{5031}
1719,3902,{6203}
1720,3373,{561}
1721,4091,{5507}
1722,3489,{8057}
1723,4227,{13300}
1724,3709,{13130}
1725,3774,{12678}
1726,3755,"{16657, 16671, 16621, 11961}"
1727,4323,{3892}
1728,4446,{17003}
1729,4035,{7542}
1730,3101,{17413}
1731,3836,{14887}
1732,3707,{8456}
1733,4073,"{5681, 5658}"
1734,3531,"{4154, 4157}"
1735,4361,"{5176, 5162}"
1736,4383,{10474}
1737,3231,{10737}
1738,3698,{6836}
1739,3630,{9472}
1740,4161,{16130}
1741,3493,{13932}
1742,4062,{11542}
1743,4086,{7192}
1744,3631,{3649}
1745,4230,{4080}
1746,4405,{12129}
1747,3116,"{10721, 10730}"
1748,3433,{9616}
1749,3338,"{6069, 6004, 6063, 6058, 6060}"
1750,3346,{2784}
1751,4408,{7844}
1752,3703,{9268}
1753,3819,"{6635, 6636, 6630}"
1754,3968,{5735}
1755,4059,"{16564, 16567, 7930}"
1756,3765,"{2015, 1985}"
1757,4130,{4673}
1758,3995,{3654}
1759,4147,{16985}
1760,3907,{18048}
1761,3773,{8049}
1762,4310,{18045}
1763,3915,{9005}
1764,3352,{7384}
1765,3165,{16259}
1766,4003,{1963}
1767,4426,{11053}
1768,3748,{766}
1769,3821,"{12748, 12715}"
1770,3393,{14400}
1771,3797,{5192}
1772,4344,{9246}
1773,3312,{2099}
1774,4060,{2847}
1775,3901,{9686}
1776,4481,"{16487, 16465}"
1777,4292,{11998}
1778,3252,"{2766, 3405}"
1779,3369,{7150}
1780,3816,{6356}
1781,3412,{6572}
1782,3332,{13085}
1783,4401,{9541}
1784,3873,"{10720, 4498}"
1785,3604,{952}
1786,3835,{11101}
1787,3818,{6546}
1788,4381,{5659}
1789,3106,{459}
1790,3260,{15307}
1791,3966,"{1032, 1062}"
1792,4477,{16874}
1793,3885,{5100}
1794,3542,{11548}
1795,3146,{3527}
1796,3766,{1518}
1797,3402,{13272}
1798,3387,{15969}
1799,3456,"{11277, 11276, 11263}"
1800,4438,{6413}
1801,3390,"{3324, 3390}"
1802,3132,{2004}
1803,4144,{17984}
1804,4451,{6657}
1805,3307,{2578}
1806,4186,{18441}
1807,4277,{14820}
1808,4217,{2358}
1809,4251,{9442}
1810,4384,{14632}
1811,3491,{4736}
1812,4338,{713}
1813,4389,{17557}
1814,3789,{2298}
1815,3486,{12543}
1816,3719,{6035}
1817,3206,{1563}
1818,3828,{8015}
1819,3967,{3058}
1820,3404,{10437}
1821,3432,{16474}
1822,3441,{10235}
1823,3597,"{15686, 15699}"
1824,3483,"{128, 10568}"
1825,3087,{15615}
1826,4200,{8172}
1827,4250,{8157}
1828,3507,{11996}
1829,4010,{12073}
1830,3850,{5925}
1831,3362,{1922}
1832,3422,{7509}
1833,3806,{13206}
1834,3118,{3852}
1835,3693,{6293}
1836,4462,"{15632, 12453}"
1837,4402,{14935}
1838,3815,{8330}
1839,3523,"{4508, 4574, 4530}"
1840,4490,{7123}
1841,4202,"{8117, 8114}"
1842,3121,{10926}
1843,4368,{3051}
1844,3931,{153}
1845,3610,{15568}
1846,3256,{1639}
1847,3515,{11287}
1848,4504,{6656}
1849,4012,{17780}
1850,4491,{13077}
1851,4174,{10461}
1852,4450,{11247}
1853,3908,{10252}
1854,4225,{13823}
1855,3282,{3813}
1856,3807,{15894}
1857,4255,"{3776, 3790}"
1858,4167,{17085}
1859,3744,{9510}
1860,3331,{6206}
1861,4148,{16149}
1862,3168,{11901}
1863,3965,{10862}
1864,3859,{11606}
1865,4289,{7424}
1866,3537,"{13920, 13897}"
1867,3347,{16271}
1868,3706,{12839}
1869,4276,{2261}
1870,4206,{4479}
1871,3880,{17873}
1872,4000,{11052}
1873,3687,{13613}
1874,3487,{7916}
1875,3728,"{8846, 8838}"
1876,4307,{8530}
1877,3637,"{14209, 8140, 8137}"
1878,4339,{13500}
1879,3470,{6362}
1880,3364,{4055}
1881,4298,{558}
1882,3540,{17945}
1883,4084,{2767}
1884,4489,{17708}
1885,4089,{2443}
1886,3670,{7370}
1887,4377,{16909}
1888,3465,{12557}
1889,4234,{8871}
1890,3380,{8268}
1891,3641,{3693}
1892,3611,{17165}
1893,4117,{9444}
1894,3882,{2405}
1895,3654,{13632}
1896,4387,{4431}
1897,3677,{16313}
1898,3351,{2903}
1899,3286,{1601}
1900,3696,{13131}
1901,3167,{4551}
1902,3973,{8084}
1903,3738,{16876}
1904,3187,{15161}
1905,4173,{4572}
1906,3992,{3578}
1907,3671,{6225}
1908,3429,{12201}
1909,3099,{12641}
1910,3151,{13173}
1911,3546,{16395}
1912,3951,{7059}
1913,3769,{12953}
1914,3200,{2104}
1915,4398,{15531}
1916,4283,{933}
1917,4131,{5416}
1918,3367,{4602}
1919,3218,{12202}
1920,3826,{4353}
1921,3401,{948}
1922,4155,{552}
1923,3388,{1408}
1924,3643,{1901}
1925,3937,{6990}
1926,3695,"{5679, 5671}"
1927,3948,{1727}
1928,3460,{16886}
1929,3512,{13829}
1930,3697,{13436}
1931,3858,{14821}
1932,3234,{3612}
1933,3434,{6091}
1934,3217,{5017}
1935,3284,{504}
1936,3480,{1667}
1937,3394,{5932}
1938,3144,{4436}
1939,3914,{3573}
1940,3511,{3989}
1941,3857,{9020}
1942,3463,{10478}
1943,3656,{1142}
1944,3108,{14919}
1945,3864,"{11466, 11462}"
1946,3887,{3821}
1947,4320,{1187}
1948,4099,{6150}
1949,4247,"{9532, 9526}"
1950,3516,{5105}
1951,3148,{8516}
1952,4279,{16566}
1953,3173,{15810}
1954,4101,"{11319, 3378, 11307}"
1955,3193,{10919}
1956,3366,{3490}
1957,3578,"{5219, 5207}"
1958,3595,{16277}
1959,4048,{2417}
1960,4211,{14022}
1961,3100,{270}
1962,4007,{6934}
1963,3510,{6431}
1964,3360,{2425}
1965,3913,"{4486, 5237}"
1966,3255,{6541}
1967,3274,{6682}
1968,3245,{8298}
1969,3541,{1692}
1970,4267,{10370}
1971,3884,{1270}
1972,4107,{7177}
1973,4436,"{10751, 9897}"
1974,3504,{5061}
1975,3862,{15485}
1976,3091,{6690}
1977,4396,{16374}
1978,4115,{16292}
1979,4129,{6421}
1980,3328,{3163}
1981,4185,{2785}
1982,3801,{8044}
1983,3216,{8957}
1984,4020,{12689}
1985,3893,{8524}
1986,4390,{15569}
1987,4114,{9345}
1988,3592,"{5248, 3687}"
1989,3089,{14923}
1990,4015,{3097}
1991,4449,{15890}
1992,3214,"{8237, 15270}"
1993,3212,{17789}
1994,4512,"{5107, 14961}"
1995,4459,{14797}
1996,3496,{10485}
1997,4177,{3178}
1998,4309,{17428}
1999,3140,{11065}
2000,4467,{8288}
2001,3407,{16578}
2002,3577,{17608}
2003,4021,{15193}
2004,3297,{10186}
2005,3191,"{923, 10900}"
2006,3334,{17959}
2007,3792,{498}
2008,4514,{12594}
2009,4081,{5510}
2010,4495,{9688}
2011,3863,{9212}
2012,4085,{1108}
2013,4356,{13301}
2014,4263,{13366}
2015,3293,{1877}
2016,3484,{17846}
2017,3831,{5234}
2018,3737,{14396}
2019,3559,{589}
2020,4238,{11240}
2021,4056,{16836}
2022,4432,{9070}
2023,4031,{10270}
2024,4158,{7714}
2025,3299,{16481}
2026,3464,{7367}
2027,4423,{6548}
2028,3235,{3438}
2029,3447,{5113}
2030,3690,{2818}
2031,4191,{1264}
2032,4108,{336}
2033,3386,{41}
2034,4349,{14355}
2035,4421,"{5747, 3930}"
2036,4511,{17565}
2037,3993,{16860}
2038,4416,{14582}
2039,3989,{13329}
2040,4296,{7175}
2041,3767,{2473}
2042,3749,{5596}
2043,4286,{119}
2044,4445,{5939}
2045,3812,{15305}
2046,3606,{97}
2047,3743,{13027}
2048,4312,{9453}
2049,3303,{4661}
2050,4498,"{4569, 4541}"
2051,3419,{11865}
2052,4109,{16767}
2053,4216,{15994}
2054,3581,{7706}
2055,3981,{14927}
2056,3233,{13759}
2057,3098,{7221}
2058,3120,{4538}
2059,4149,{12955}
2060,4260,{9231}
2061,3732,{6895}
2062,3896,{6435}
2063,4324,{6080}
2064,3849,{11503}
2065,3932,{7407}
2066,4046,{15306}
2067,3285,{7524}
2068,3150,{17894}
2069,3855,{3119}
2070,3586,{10218}
2071,3294,{3067}
2072,3684,{11050}
2073,3471,{13238}
2074,3520,{8990}
2075,3088,{657}
2076,4287,{644}
2077,3899,{1603}
2078,3735,{10429}
2079,3469,{1165}
2080,4437,{2052}
2081,4024,{3463}
2082,4500,{11377}
2083,3580,{2441}
2084,4442,{1172}
2085,3840,{11354}
2086,3822,{16372}
2087,4027,{16298}
2088,4293,{3594}
2089,3768,{1898}
2090,3644,{2469}
2091,4476,"{243, 255}"
2092,3185,{7014}
2093,4457,{13892}
2094,4218,"{12126, 5102}"
2095,3171,{11780}
2096,4058,{6245}
2097,4193,"{14035, 14064}"
2098,3760,{13042}
2099,4371,{507}
2100,4343,{14834}
2101,4494,{11230}
2102,3568,{5879}
2103,3565,{7174}
2104,3115,{7310}
2105,4233,{5598}
2106,3423,"{5224, 5243}"
2107,3097,{4629}
2108,3554,{6437}
2109,4005,{12238}
2110,4207,{17561}
2111,4102,{12416}
2112,3979,"{40, 47}"
2113,3549,{9787}
2114,4456,{5085}
2115,4172,{17301}
2116,3920,{8807}
2117,4499,{15766}
2118,3551,{14513}
2119,3449,{2054}
2120,3666,{15254}
2121,4023,"{5590, 5539}"
2122,3458,{3381}
2123,4017,{6384}
2124,4382,{13411}
2125,3425,{1482}
2126,4478,{5723}
2127,3246,{5514}
2128,3929,{5068}
2129,3674,{4311}
2130,4145,{2290}
2131,4184,{14780}
2132,3508,{14204}
2133,3103,{16240}
2134,4189,{14256}
2135,3468,{15299}
2136,3892,{16858}
2137,3679,{10304}
2138,3243,{559}
2139,3500,{14890}
2140,3949,{12517}
2141,3872,{9564}
2142,4354,{1613}
2143,3572,{9224}
2144,4447,{10859}
2145,3169,{13859}
2146,3867,{10438}
2147,3459,{14907}
2148,4242,{13574}
2149,3123,{662}
2150,3800,{11278}
2151,3141,{747}
2152,3139,{11045}
2153,3925,{15080}
2154,3163,{10689}
2155,3664,{6119}
2156,3226,{1904}
2157,4365,{10578}
2158,3636,{3816}
2159,4418,{4462}
2160,4077,{1464}
2161,4078,{3526}
2162,4026,{5231}
2163,3921,{1300}
2164,3659,{1361}
2165,3933,{17447}
2166,4175,{11864}
2167,3613,{1697}
2168,3306,{9425}
2169,3220,{3929}
2170,3599,{14507}
2171,3650,{3912}
2172,4264,{4063}
2173,4150,{4504}
2174,3230,"{1506, 11512}"
2175,3700,{16164}
2176,3803,{13967}
2177,3918,{2544}
2178,3377,{14181}
2179,3844,{3332}
2180,3833,"{7983, 7985}"
2181,4409,{1686}
2182,3194,{2262}
2183,3553,{6565}
2184,4460,{5119}
2185,3248,{8411}
2186,3566,{8539}
2187,3814,{5164}
2188,3691,{8189}
2189,4482,{7897}
2190,3563,{9894}
2191,4325,{550}
2192,3104,{6172}
2193,4470,{7592}
2194,3514,{238}
2195,3159,{6537}
2196,4404,{10247}
2197,4229,{3364}
2198,3354,{10134}
2199,3437,{11135}
2200,4226,{1348}
2201,3175,{10575}
2202,3482,{6560}
2203,3550,{15629}
2204,3258,{13930}
2205,4434,{2175}
2206,4331,{4788}
2207,3832,{722}
2208,3534,{6846}
2209,3415,{6399}
2210,4210,{8274}
2211,3143,{15725}
2212,3752,{9851}
2213,4171,{15541}
2214,3085,{14965}
2215,3978,{11981}
2216,4471,{11376}
2217,3093,{2568}
2218,4083,{5225}
2219,4082,{10298}
2220,3529,{8763}
2221,3793,{1473}
2222,4166,{17946}
2223,3772,{1461}
2224,4415,{460}
2225,4510,{14877}
2226,4300,{7982}
2227,3702,{7018}
2228,3229,{3681}
2229,3628,{317}
2230,3601,{25}
2231,3629,{16827}
